Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_first_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,request_waiting_time_total,request_waiting_time_prefill,request_waiting_time_decode,request_waiting_time_decode_attn,request_waiting_time_decode_ffn,request_hidden_waiting_time,request_final_waiting_time,request_hidden_service_time,request_final_service_time,final_round_prefill_wait_ms,final_round_decode_wait_ms,final_round_prefill_service_ms,late_hidden_prefill_wait_ms,request_thinking_time,request_tool_call_time,prefill_e2e_time,prefill_execution_plus_preemption,prefill_execution_plus_preemption_per_token,decode_e2e_time,decode_e2e_time_per_token,decode_first_token_latency,ttft,ttft_prefill_only,ttft_kv_transfer,ttft_decode_first_token,tpot,tpot_computation,tpot_transfer,transfer_kv_cache,transfer_m2n_total,transfer_m2n_attn_to_ffn,transfer_m2n_ffn_to_attn,cluster_prefill_computation,cluster_decode_attn_computation,cluster_decode_ffn_computation,cluster_decode_computation,cluster_decode_attn_e2e_time,cluster_decode_ffn_e2e_time,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_thinking_round_count,request_session_id,request_cohort,request_sj2q_pen_qshort_entries_total,request_sj2q_pen_qshort_long_history_entries_total,request_sj2q_pen_qlong_entries_total,request_sj2q_pen_long_history_to_qshort_reentry_count,request_sj2q_pen_first_long_history_round_number,request_total_preemption_count,request_prefill_preemption_count,request_decode_preemption_count,request_decode_attn_preemption_count,request_hidden_preemption_count,request_final_preemption_count,request_decode_tokens_at_preemption_all,request_decode_attn_tokens_at_preemption_all,request_decode_tokens_at_preemption_mean,request_decode_tokens_at_preemption_max,request_decode_tokens_at_preemption_min,request_spec_total_iterations,request_spec_accepted_drafts,request_spec_rejected_drafts,request_spec_committed_tokens,request_spec_acceptance_ratio,request_spec_committed_per_iteration
17,59394.08278983801,58.00203397445118,59371.7003660262,57.98017613869746,33723.55322688367,32.93315744812858,0.0,22.38242381181088,59371.7003660262,57.98017613869746,22.38242381181088,0.0,0.0,0.0,0.0,0.0,22.38242381181088,0.0,59371.7003660262,0.0,0.0,0.0,0.0,0.0,0.0,90.13231373332609,67.7498899215152,0.016540500469119923,59303.950476104685,57.91401413682098,55.17295023204838,90.13231373332609,67.7498899215152,0.0,22.38242381181088,57.97062607634866,57.97062607634866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13048208877444445,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
18,59419.20808047057,58.02657039108454,59391.73380642611,57.999740045338,33696.77424282059,32.90700609650448,0.0,27.474274044456237,59391.73380642611,57.999740045338,27.474274044456237,0.0,0.0,0.0,0.0,0.0,27.474274044456237,0.0,59391.73380642611,0.0,0.0,0.0,0.0,0.0,0.0,95.25981101156411,67.78553696710787,0.01654920336111032,59323.948269459004,57.93354323189356,55.36637182524373,95.25981101156411,67.78553696710787,0.0,27.474274044456237,57.99017426144575,57.99017426144575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143875420093536,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
19,59475.03682743427,58.08109065179128,59438.15510802809,58.04507334768368,33680.686142101644,32.89129506064614,0.0,36.88171940617302,59438.15510802809,58.04507334768368,36.88171940617302,0.0,0.0,0.0,0.0,0.0,36.88171940617302,0.0,59438.15510802809,0.0,0.0,0.0,0.0,0.0,0.0,133.7461827243285,96.86446331815546,0.023648550614784047,59341.29064470994,57.95047914522455,55.66943318424933,133.7461827243285,96.86446331815546,0.0,36.88171940617302,58.00712672992174,58.00712672992174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1657055281102657,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
20,59474.589949060646,58.08065424712954,59438.15510802809,58.04507334768368,33680.686142101644,32.89129506064614,0.0,36.434841032550125,59438.15510802809,58.04507334768368,36.434841032550125,0.0,0.0,0.0,0.0,0.0,36.434841032550125,0.0,59438.15510802809,0.0,0.0,0.0,0.0,0.0,0.0,133.2993043507056,96.86446331815546,0.023648550614784047,59341.29064470994,57.95047914522455,55.66943318424933,133.2993043507056,96.86446331815546,0.0,36.434841032550125,58.00712672992174,58.00712672992174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004468783736228943,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
21,59422.233809543104,58.02952520463194,59400.30633461989,58.00811165490224,33613.407359964476,32.82559312496531,0.0,21.9274749232099,59400.30633461989,58.00811165490224,21.9274749232099,0.0,0.0,0.0,0.0,0.0,21.9274749232099,0.0,59400.30633461989,0.0,0.0,0.0,0.0,0.0,0.0,89.72377991559455,67.79630499238465,0.01655183227353141,59332.510029627505,57.94190432580811,67.80975277462176,89.72377991559455,67.79630499238465,0.0,21.9274749232099,57.99854352847263,57.99854352847263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167041262611745,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
22,59396.778371953405,58.00466637886075,59389.87417120696,57.9979239953193,33574.914036462105,32.788001988732525,0.0,6.904200746438605,59389.87417120696,57.9979239953193,6.904200746438605,0.0,0.0,0.0,0.0,0.0,6.904200746438605,0.0,59389.87417120696,0.0,0.0,0.0,0.0,0.0,0.0,74.71395352106036,67.80975277462176,0.01655511542349164,59322.06441843234,57.93170353362533,55.67107158421436,74.71395352106036,67.80975277462176,0.0,6.904200746438605,57.988332764841,57.988332764841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08281957916915594,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
23,59437.63641775495,58.044566814213816,59406.51009191495,58.01417001163569,33540.870443410466,32.75475629239303,0.0,31.126325839997193,59406.51009191495,58.01417001163569,31.126325839997193,0.0,0.0,0.0,0.0,0.0,31.126325839997193,0.0,59406.51009191495,0.0,0.0,0.0,0.0,0.0,0.0,98.93689781460147,67.81057197460427,0.01655531542348737,59338.69951994034,57.94794874994174,67.81139117458679,98.93689781460147,67.81057197460427,0.0,31.126325839997193,58.00459386113425,58.00459386113425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343247730284929,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
24,59409.93593310877,58.01751555967653,59396.0630795164,58.00396785109024,33502.36227092232,32.71715065519758,0.0,13.872853592365786,59396.0630795164,58.00396785109024,13.872853592365786,0.0,0.0,0.0,0.0,0.0,13.872853592365786,0.0,59396.0630795164,0.0,0.0,0.0,0.0,0.0,0.0,81.68424476695257,67.81139117458679,0.016555515423483103,59328.251688341814,57.9377457893963,55.746064519468064,81.68424476695257,67.81139117458679,0.0,13.872853592365786,57.994380927020345,57.994380927020345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08506404422223568,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
25,59459.528036073425,58.065945347727954,59436.662007286846,58.04361524149106,33470.97565158898,32.686499659754865,0.0,22.866028786571846,59436.662007286846,58.04361524149106,22.866028786571846,0.0,0.0,0.0,0.0,0.0,22.866028786571846,0.0,59436.662007286846,0.0,0.0,0.0,0.0,0.0,0.0,90.76851886788084,67.902490081309,0.01657775636750708,59368.75951720554,57.97730421602103,68.11536209960423,90.76851886788084,67.902490081309,0.0,22.866028786571846,58.03397802268381,58.03397802268381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7860145326703787,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
26,59431.58619808064,58.03865839656312,59426.12220023698,58.03332246116893,33432.373501729904,32.64880224778311,0.0,5.463997843653701,59426.12220023698,58.03332246116893,5.463997843653701,0.0,0.0,0.0,0.0,0.0,5.463997843653701,0.0,59426.12220023698,0.0,0.0,0.0,0.0,0.0,0.0,73.57935994325793,68.11536209960423,0.016629727075098688,59358.00683813738,57.966803552868534,55.65616720141975,73.57935994325793,68.11536209960423,0.0,5.463997843653701,58.02346709495345,58.02346709495345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08530452102422714,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
27,59476.964397937576,58.082973044860914,59442.65984805963,58.04947250787073,33398.16950462686,32.615399906862166,0.0,34.30454987794995,59442.65984805963,58.04947250787073,34.30454987794995,0.0,0.0,0.0,0.0,0.0,34.30454987794995,0.0,59442.65984805963,0.0,0.0,0.0,0.0,0.0,0.0,102.4207311775367,68.11618129958674,0.01662992707509442,59374.54366676004,57.98295279957035,55.46750874091799,102.4207311775367,68.11618129958674,0.0,34.30454987794995,58.03963212782018,58.03963212782018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929773485288024,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
28,59439.592101279726,58.04647666140598,59437.37804872054,58.04431450070365,33363.690412131604,32.58172891809727,0.0,2.2140525591893834,59437.37804872054,58.04431450070365,2.2140525591893834,0.0,0.0,0.0,0.0,0.0,2.2140525591893834,0.0,59437.37804872054,0.0,0.0,0.0,0.0,0.0,0.0,70.33105305892917,68.11700049973979,0.016630127075131784,59369.2610482208,57.97779399240312,55.201266919539194,70.33105305892917,68.11700049973979,0.0,2.2140525591893834,58.0344682778307,58.0344682778307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322193097323179,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
29,59445.972333959886,58.0527073573827,59426.63987173298,58.03382799973924,33325.43007781265,32.544365310363915,0.0,19.33246222690599,59426.63987173298,58.03382799973924,19.33246222690599,0.0,0.0,0.0,0.0,0.0,19.33246222690599,0.0,59426.63987173298,0.0,0.0,0.0,0.0,0.0,0.0,87.45028192654303,68.11781969963704,0.0166303270751067,59358.522052033346,57.967306691438814,55.01260845920797,87.45028192654303,68.11781969963704,0.0,19.33246222690599,58.02397072535029,58.02397072535029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16140112467110157,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
30,59460.16725830195,58.0665695881855,59426.3263409019,58.03352181728701,33290.20658572069,32.50996736886786,0.0,33.84091740004891,59426.3263409019,58.03352181728701,33.84091740004891,0.0,0.0,0.0,0.0,0.0,33.84091740004891,0.0,59426.3263409019,0.0,0.0,0.0,0.0,0.0,0.0,101.95955629975373,68.11863889970482,0.016630527075123247,59358.2077020022,57.96699970898652,68.10586732331103,101.95955629975373,68.11863889970482,0.0,33.84091740004891,58.023663442817394,58.023663442817394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687732744961977,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
31,59432.61843821715,58.039666443571434,59414.133182719146,58.021614436249166,33251.386650996836,32.4720572763641,0.0,18.48525549799973,59414.133182719146,58.021614436249166,18.48525549799973,0.0,0.0,0.0,0.0,0.0,18.48525549799973,0.0,59414.133182719146,0.0,0.0,0.0,0.0,0.0,0.0,86.59112282131076,68.10586732331103,0.016627409014480232,59346.02731539583,57.95510480019124,54.999499970108445,86.59112282131076,68.10586732331103,0.0,18.48525549799973,58.011756906545294,58.011756906545294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083474300801754,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
32,59487.23786614259,58.09300572865487,59432.482307956285,58.03953350386356,33220.66737081396,32.442057979310505,0.0,54.75555818630795,59432.482307956285,58.03953350386356,54.75555818630795,0.0,0.0,0.0,0.0,0.0,54.75555818630795,0.0,59432.482307956285,0.0,0.0,0.0,0.0,0.0,0.0,122.78796774639744,68.03240956008949,0.016609474990256223,59364.4498983962,57.973095603902536,55.19489066978167,122.78796774639744,68.03240956008949,0.0,54.75555818630795,58.02976529657497,58.02976529657497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8468190636485815,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
